learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes)
931500.0,47.837032,2.463792398083533E-6,931500.0,85.9,71.80811926165265,70.68607068607068,72.02380952380952,931500.0,128336.0
931600.0,47.842219,2.4639652859812726E-6,931600.0,85.2,70.40745732075516,69.29460580912863,70.80867850098619,931600.0,128840.0
931700.0,47.84643,2.4641060088574803E-6,931700.0,85.7,71.37389299040726,69.57446808510637,72.01565557729941,931700.0,129176.0
931800.0,47.850501,2.4642420532243863E-6,931800.0,86.0,71.96377720014257,70.77244258872652,71.94388777555109,931800.0,129176.0
931900.0,47.854486,2.464376089624638E-6,931900.0,86.5,72.9309197070925,71.99170124481327,72.5609756097561,931900.0,130016.0
932000.0,47.858372,2.464507133921393E-6,932000.0,86.0,71.95962185547188,70.52631578947368,72.11155378486056,932000.0,130352.0
932100.0,47.862409,2.4646432702636468E-6,932100.0,85.9,71.71287565702363,70.68607068607068,71.22448979591837,932100.0,130352.0
932200.0,47.866552,2.4647831612163033E-6,932200.0,85.3,70.42443947270999,69.93865030674846,69.75308641975309,932200.0,130520.0
932300.0,47.87044,2.464914779894873E-6,932300.0,85.5,70.80356639470357,69.91701244813278,69.60167714884695,932300.0,130856.0
932400.0,47.874449,2.4650504947308777E-6,932400.0,85.2,70.19974226804123,69.48453608247422,68.64406779661016,932400.0,130856.0
932500.0,47.878329,2.4651818425891213E-6,932500.0,85.5,70.84043888155989,70.34764826175869,69.53781512605042,932500.0,130856.0
932600.0,47.882374,2.4653187761165944E-6,932600.0,87.1,74.0818130675882,73.45679012345678,73.125,932600.0,130856.0
932700.0,47.886707,2.4654654591758132E-6,932700.0,87.7,75.30715490243315,75.44910179640718,74.375,932700.0,130856.0
932800.0,47.890887,2.465606962796292E-6,932800.0,88.1,76.164723791211,76.24750499001996,75.71428571428571,932800.0,130856.0
932900.0,47.89492,2.4657440159366275E-6,932900.0,88.1,76.15421609490221,75.86206896551724,75.4639175257732,932900.0,131360.0
933000.0,47.898892,2.465879168748433E-6,933000.0,88.4,76.67235110524791,76.89243027888446,75.0,933000.0,131528.0
933100.0,47.902937,2.466016981289196E-6,933100.0,87.7,75.33369697747546,75.69169960474308,74.321503131524,933100.0,131696.0
933200.0,47.907094,2.4661587903234607E-6,933200.0,88.6,77.18174539631705,77.55905511811024,76.73469387755102,933200.0,131864.0
933300.0,47.91108,2.4662947659815265E-6,933300.0,88.5,76.9939263965687,77.49510763209393,76.72064777327935,933300.0,131864.0
933400.0,47.914971,2.4664276699845904E-6,933400.0,89.2,78.38547503922636,78.57142857142857,77.77777777777779,933400.0,132032.0
933500.0,47.918952,2.4665638211183163E-6,933500.0,89.8,79.57058163755809,79.88165680473374,78.75000000000001,933500.0,132200.0
933600.0,47.92301,2.4667026056701022E-6,933600.0,89.2,78.3853885226413,78.82352941176471,77.82340862422998,933600.0,132200.0
933700.0,47.927066,2.466841321821419E-6,933700.0,88.2,76.33753108205663,76.4,75.31380753138075,933700.0,132200.0
933800.0,47.931021,2.46697675564015E-6,933800.0,88.4,76.72402722486194,76.70682730923694,75.63025210084034,933800.0,132368.0
933900.0,47.934892,2.4671093129883947E-6,933900.0,88.3,76.5797649168882,76.96850393700787,76.21951219512195,933900.0,132368.0
934000.0,47.938809,2.4672434455466677E-6,934000.0,88.5,77.00441515229076,77.40667976424362,77.0,934000.0,132368.0
934100.0,47.943096,2.4673902482725588E-6,934100.0,89.1,78.18656292276043,78.54330708661418,77.6639344262295,934100.0,132368.0
934200.0,47.947678,2.4675471528888485E-6,934200.0,88.8,77.57847533632287,77.86561264822134,76.81159420289855,934200.0,132368.0
934300.0,47.951544,2.467679707041622E-6,934300.0,89.3,78.59280718321357,78.76984126984128,78.07377049180329,934300.0,132536.0
934400.0,47.955653,2.467820592973786E-6,934400.0,89.0,78.00290361672259,78.43137254901961,77.64227642276424,934400.0,132536.0
934500.0,47.959644,2.467957606477033E-6,934500.0,88.5,76.99779178801165,76.95390781563127,76.38603696098562,934500.0,132704.0
934600.0,47.96392,2.4681047758915265E-6,934600.0,88.6,77.2,77.01612903225806,76.29937629937629,934600.0,133040.0
934700.0,47.967981,2.4682445455342436E-6,934700.0,89.3,78.5691395609678,78.68525896414343,78.02874743326488,934700.0,133040.0
934800.0,47.971941,2.468381011113515E-6,934800.0,89.5,78.95791583166333,79.08366533864543,78.21576763485477,934800.0,133208.0
934900.0,47.975848,2.4685156502595283E-6,934900.0,89.0,77.9805347927568,78.26086956521739,77.17842323651453,934900.0,133208.0
935000.0,47.979875,2.468654424726126E-6,935000.0,88.5,76.99595128742659,77.0,76.38603696098562,935000.0,133208.0
935100.0,47.983839,2.4687910281494167E-6,935100.0,89.1,78.19092742580914,78.2,78.15631262525051,935100.0,133208.0
935200.0,47.987911,2.468931353361233E-6,935200.0,89.3,78.57428914697637,78.20773930753563,78.16326530612245,935200.0,133208.0
935300.0,47.991842,2.4690666487233415E-6,935300.0,90.0,79.997359651474,80.0,79.63340122199594,935300.0,133040.0
935400.0,47.995699,2.4691995648191115E-6,935400.0,90.2,80.39945118463318,80.4780876494024,80.12170385395538,935400.0,133208.0
935500.0,48.001112,2.4693928127011398E-6,935500.0,90.7,81.39955358928614,81.87134502923978,81.43712574850301,935500.0,138000.0
935600.0,48.005117,2.4695370704701285E-6,935600.0,90.7,81.39970239523832,82.25190839694658,81.4,935600.0,139232.0
935700.0,48.009135,2.469682145749934E-6,935700.0,90.2,80.40062717993025,81.26195028680688,80.4780876494024,935700.0,139568.0
935800.0,48.013318,2.469833723977199E-6,935800.0,89.8,79.5977965620287,80.42226487523992,79.60000000000001,935800.0,140072.0
935900.0,48.017647,2.4699909690581173E-6,935900.0,89.8,79.59673547767643,80.27079303675049,79.3103448275862,935900.0,140408.0
936000.0,48.021795,2.470141819837598E-6,936000.0,90.0,79.9710782369742,80.73217726396918,79.33884297520662,936000.0,140576.0
936100.0,48.025866,2.4702900472821372E-6,936100.0,88.7,77.31579623562665,78.22736030828517,76.00849256900213,936100.0,140744.0
936200.0,48.030095,2.4704440275972826E-6,936200.0,87.4,74.75273712389593,75.90822179732314,73.58490566037736,936200.0,140744.0
936300.0,48.034305,2.470597499085374E-6,936300.0,86.4,72.68494900520994,73.5408560311284,70.6896551724138,936300.0,140912.0
936400.0,48.038477,2.4707497666424256E-6,936400.0,86.2,72.29049202448074,73.09941520467837,70.32258064516128,936400.0,141080.0
936500.0,48.042679,2.470903311750532E-6,936500.0,85.6,71.087240236924,71.70923379174853,69.09871244635193,936500.0,141248.0
936600.0,48.047144,2.4710664671307543E-6,936600.0,85.7,71.33464298600809,71.7948717948718,69.5095948827292,936600.0,141248.0
936700.0,48.051216,2.471215438890365E-6,936700.0,86.6,73.16909079259307,73.4126984126984,71.30620985010707,936700.0,141416.0
936800.0,48.055308,2.4713651423383826E-6,936800.0,86.1,72.22777222777222,72.2,70.73684210526315,936800.0,141416.0
936900.0,48.059419,2.471515719561518E-6,936900.0,86.6,73.19667638787209,73.2,71.42857142857143,936900.0,141584.0
937000.0,48.06434,2.4716951709757985E-6,937000.0,86.2,72.43010632389431,72.34468937875751,71.18997912317327,937000.0,140960.0
937100.0,48.069135,2.4718778574632182E-6,937100.0,86.3,72.6192760296751,72.70916334661355,71.98364008179959,937100.0,147272.0
937200.0,48.073643,2.4720501972072563E-6,937200.0,87.4,74.80191505445586,75.0,74.74949899799599,937200.0,147776.0
937300.0,48.077872,2.472212422247967E-6,937300.0,87.8,75.57802021819639,75.88932806324111,75.6,937300.0,148280.0
937400.0,48.082018,2.472371823781471E-6,937400.0,86.8,73.55260627043661,74.4186046511628,73.54709418837675,937400.0,148616.0
937500.0,48.086152,2.4725309436209405E-6,937500.0,86.8,73.51790550707193,74.01574803149606,73.06122448979592,937500.0,148784.0
937600.0,48.090734,2.4727075063582E-6,937600.0,86.1,72.12753158211349,72.5296442687747,71.34020618556701,937600.0,148952.0
937700.0,48.095202,2.472880258781619E-6,937700.0,84.89999999999999,69.75475311065354,70.0990099009901,69.4331983805668,937700.0,149456.0
937800.0,48.099516,2.4730470568914284E-6,937800.0,85.2,70.39348656704473,71.53846153846153,70.04048582995951,937800.0,149456.0
937900.0,48.103983,2.4732199647939772E-6,937900.0,85.2,70.3830591098108,70.98039215686273,70.75098814229248,937900.0,149624.0
938000.0,48.108349,2.4733889632051097E-6,938000.0,85.1,70.18282530737704,70.08032128514056,70.02012072434607,938000.0,149624.0
938100.0,48.112626,2.473554516618855E-6,938100.0,85.3,70.56538489263373,70.71713147410358,70.4225352112676,938100.0,149624.0
938200.0,48.117085,2.4737275024503375E-6,938200.0,85.8,71.57373413033643,71.6,70.66115702479338,938200.0,149960.0
938300.0,48.122876,2.4739608401039316E-6,938300.0,84.89999999999999,69.77073807445606,69.98011928429423,69.12065439672801,938300.0,155752.0
938400.0,48.128657,2.4741948755499295E-6,938400.0,85.39999999999999,70.78130003202048,70.20408163265306,70.32520325203252,938400.0,156488.0
938500.0,48.134152,2.4744263397053615E-6,938500.0,84.3,68.6,68.15415821501014,68.28282828282828,938500.0,162824.0
938600.0,48.139777,2.474663524282052E-6,938600.0,84.3,68.56907196681534,68.34677419354837,67.7618069815195,938600.0,162992.0
938700.0,48.144794,2.474875507936286E-6,938700.0,84.5,68.94783235836205,69.36758893280633,67.77546777546777,938700.0,163328.0
938800.0,48.149642,2.4750803508216214E-6,938800.0,84.39999999999999,68.75838617037894,68.67469879518072,67.76859504132231,938800.0,163328.0
938900.0,48.154484,2.475285361071832E-6,938900.0,83.7,67.29560757939342,67.20321931589537,65.46610169491525,938900.0,163664.0
939000.0,48.159357,2.4754918956508146E-6,939000.0,84.2,68.32029385935013,68.95874263261295,66.80672268907563,939000.0,163832.0
939100.0,48.166281,2.4757853586971667E-6,939100.0,84.3,68.55245130637525,68.41046277665995,67.22338204592901,939100.0,163832.0
939200.0,48.173521,2.4760800329678494E-6,939200.0,83.2,66.393950911164,66.26506024096385,65.71428571428571,939200.0,157328.0
939300.0,48.17861,2.476287159675516E-6,939300.0,83.2,66.4017471091503,65.71428571428571,65.85365853658536,939300.0,157328.0
939400.0,48.18317,2.476473151995895E-6,939400.0,83.89999999999999,67.80901347622665,67.47474747474746,66.8041237113402,939400.0,157664.0
939500.0,48.187674,2.4766572517032334E-6,939500.0,85.39999999999999,70.7957945944216,70.91633466135457,70.56451612903226,939500.0,158000.0
939600.0,48.192148,2.476840125169182E-6,939600.0,85.8,71.58056110379499,71.31313131313131,72.31968810916179,939600.0,158000.0
939700.0,48.196881,2.47703399659444E-6,939700.0,86.1,72.19021095425589,71.16182572614107,72.63779527559055,939700.0,158336.0
939800.0,48.201449,2.477221307882823E-6,939800.0,86.4,72.79477659710665,71.90082644628099,72.58064516129032,939800.0,158504.0
939900.0,48.205895,2.477403616549231E-6,939900.0,86.9,73.79433957734871,73.1006160164271,73.8,939900.0,158504.0
940000.0,48.210475,2.477591818008149E-6,940000.0,86.8,73.58605343621431,72.55717255717255,73.6,940000.0,158840.0
940100.0,48.215198,2.477785895626155E-6,940100.0,87.2,74.38770609892748,73.49896480331263,74.08906882591093,940100.0,158840.0
940200.0,48.219771,2.4779738094409217E-6,940200.0,88.2,76.4030204133871,75.36534446764091,76.30522088353415,940200.0,158840.0
940300.0,48.22472,2.478177388947862E-6,940300.0,88.6,77.20063838212529,76.92307692307693,76.8762677484787,940300.0,159008.0
940400.0,48.229318,2.478366729737147E-6,940400.0,88.5,76.99447867488198,76.72064777327935,76.86116700201208,940400.0,159176.0
940500.0,48.234009,2.4785599001683208E-6,940500.0,88.5,77.00275966883974,76.4344262295082,76.33744855967079,940500.0,159176.0
940600.0,48.238715,2.478753892814525E-6,940600.0,88.9,77.80159828492349,77.39307535641548,76.53276955602537,940600.0,159344.0
940700.0,48.24339,2.4789466075661194E-6,940700.0,88.9,77.8111831636855,77.48478701825559,76.97095435684648,940700.0,159344.0
940800.0,48.248046,2.4791385390919855E-6,940800.0,88.8,77.60573293236932,77.51004016064257,77.00205338809035,940800.0,159344.0
940900.0,48.252731,2.479331666067648E-6,940900.0,88.7,77.40180785537157,77.62376237623762,76.89161554192229,940900.0,159344.0
941000.0,48.257319,2.4795209938722266E-6,941000.0,88.5,77.00128792787604,77.27272727272727,76.38603696098562,941000.0,159512.0
941100.0,48.261916,2.4797108928631493E-6,941100.0,87.9,75.79341580910007,76.27450980392157,74.84407484407485,941100.0,159680.0
941200.0,48.266465,2.4798988090062223E-6,941200.0,87.5,75.00979615990532,75.91522157996147,73.79454926624737,941200.0,159680.0
941300.0,48.271111,2.4800909340774765E-6,941300.0,88.1,76.20628154167301,76.66666666666667,75.25987525987526,941300.0,159848.0
941400.0,48.275754,2.480282935090355E-6,941400.0,87.9,75.81644481752409,75.45638945233266,74.52631578947368,941400.0,159848.0
941500.0,48.280481,2.4804784097377544E-6,941500.0,87.2,74.42577881495453,74.19354838709677,73.2776617954071,941500.0,159848.0
941600.0,48.285152,2.4806715686288064E-6,941600.0,87.1,74.22598021194635,74.35387673956262,73.18087318087318,941600.0,159848.0
941700.0,48.289711,2.4808602941491456E-6,941700.0,86.9,73.81466378827855,73.64185110663983,71.82795698924731,941700.0,160016.0
941800.0,48.294451,2.4810565123913937E-6,941800.0,86.4,72.80815755273417,71.90082644628099,70.94017094017093,941800.0,160016.0
941900.0,48.299044,2.4812466453843566E-6,941900.0,86.0,71.97488950099289,70.89397089397089,69.95708154506437,941900.0,160016.0
942000.0,48.303857,2.48144588555312E-6,942000.0,86.0,71.99742376298619,71.42857142857143,70.40169133192389,942000.0,160016.0
942100.0,48.308648,2.481644423229405E-6,942100.0,86.4,72.81598420128964,71.30801687763713,72.01646090534979,942100.0,160184.0
942200.0,48.313467,2.4818441212177196E-6,942200.0,86.7,73.40893459797508,71.94092827004219,72.23382045929019,942200.0,160184.0
942300.0,48.318025,2.4820330034403255E-6,942300.0,86.4,72.80206704290474,71.66666666666667,71.72557172557173,942300.0,160184.0
942400.0,48.322719,2.482227725473535E-6,942400.0,86.7,73.40361710807329,73.07692307692307,72.46376811594203,942400.0,160352.0
942500.0,48.327431,2.4824231942039314E-6,942500.0,86.9,73.80733394649498,72.98969072164948,73.04526748971193,942500.0,160352.0
942600.0,48.332079,2.4826164120311454E-6,942600.0,86.7,73.40744591514377,71.76220806794055,72.63374485596708,942600.0,160688.0
942700.0,48.336759,2.4828109601015763E-6,942700.0,86.9,73.80754342749289,73.15573770491804,73.3739837398374,942700.0,160688.0
942800.0,48.341722,2.483017272510454E-6,942800.0,87.8,75.6070251767491,75.45271629778672,75.0,942800.0,160688.0
942900.0,48.347885,2.4832737368945363E-6,942900.0,87.8,75.61609337837028,75.84158415841584,74.84536082474227,942900.0,160856.0
943000.0,48.353996,2.483528302967954E-6,943000.0,88.0,76.00278367709346,75.75757575757575,74.52229299363057,943000.0,161024.0
943100.0,48.35955,2.4837596660790263E-6,943100.0,87.8,75.5529639025485,76.03143418467585,73.6501079913607,943100.0,161024.0
943200.0,48.364198,2.483953287926391E-6,943200.0,86.8,73.5543018335684,73.49397590361446,71.55172413793103,943200.0,161024.0
943300.0,48.368841,2.484146701488636E-6,943300.0,86.5,72.96214700580813,72.39263803680981,70.96774193548386,943300.0,161024.0
943400.0,48.373679,2.484348448438355E-6,943400.0,85.8,71.56622067015614,71.37096774193547,69.97885835095137,943400.0,161192.0
943500.0,48.378385,2.484544690923964E-6,943500.0,86.5,72.96907662365746,73.26732673267327,71.51898734177215,943500.0,161192.0
943600.0,48.383778,2.4847687110553104E-6,943600.0,86.4,72.77255473517306,73.38551859099805,71.78423236514523,943600.0,160568.0
943700.0,48.38924,2.485003487703693E-6,943700.0,85.9,71.78758653807675,72.29862475442043,71.16564417177914,943700.0,166152.0
943800.0,48.394033,2.4852105498562177E-6,943800.0,85.7,71.36953718756757,71.45708582834331,70.27027027027026,943800.0,166992.0
943900.0,48.39876,2.485414966189605E-6,943900.0,86.2,72.36805747444045,71.66324435318275,71.42857142857143,943900.0,167160.0
944000.0,48.403641,2.485626678572339E-6,944000.0,85.8,71.59375062513752,71.71314741035856,71.31313131313131,944000.0,167664.0
944100.0,48.408409,2.4858345948056134E-6,944100.0,85.6,71.20034559585284,71.59763313609467,71.2,944100.0,168560.0
944200.0,48.413118,2.4860399382499275E-6,944200.0,86.2,72.39999999999999,72.99412915851272,71.89409368635438,944200.0,168560.0
944300.0,48.417826,2.4862452380876493E-6,944300.0,86.5,73.00107995680173,73.47740667976424,72.27926078028747,944300.0,168560.0
944400.0,48.422535,2.4864505815319634E-6,944400.0,87.2,74.39672278051592,74.4,73.55371900826447,944400.0,168560.0
944500.0,48.427496,2.4866673450647873E-6,944500.0,86.9,73.79895195807832,73.85229540918164,72.59414225941421,944500.0,168896.0
944600.0,48.434793,2.486986493791135E-6,944600.0,86.9,73.8,74.16173570019724,72.70833333333333,944600.0,169064.0
944700.0,48.441707,2.4872888912550195E-6,944700.0,87.3,74.59491898379676,75.0,72.97872340425532,944700.0,169064.0
944800.0,48.446952,2.487518747616551E-6,944800.0,86.6,73.20085757255768,73.828125,71.9077568134172,944800.0,169400.0
944900.0,48.451862,2.4877339229711973E-6,944900.0,86.3,72.60197265796863,73.55212355212355,71.63561076604555,944900.0,169400.0
945000.0,48.456842,2.4879521659989243E-6,945000.0,86.9,73.80062878490916,74.4140625,72.65135699373695,945000.0,169400.0
945100.0,48.461884,2.4881731261085226E-6,945100.0,87.4,74.78224670167798,74.74949899799599,73.41772151898735,945100.0,169400.0
945200.0,48.466731,2.4883855405573966E-6,945200.0,87.8,75.58124639723307,75.6,75.0,945200.0,169400.0
945300.0,48.471482,2.4885937479117603E-6,945300.0,87.5,74.99199743918054,75.14910536779324,74.2798353909465,945300.0,169400.0
945400.0,48.476295,2.488804881529254E-6,945400.0,86.7,73.35651783711016,73.02231237322515,72.29166666666667,945400.0,169568.0
945500.0,48.481055,2.489013897054304E-6,945500.0,86.9,73.70343902811123,73.1006160164271,72.59414225941421,945500.0,169736.0
945600.0,48.485715,2.489218926560126E-6,945600.0,87.5,74.93603676582639,73.95833333333334,73.46072186836517,945600.0,170072.0
945700.0,48.490429,2.489426331944342E-6,945700.0,87.6,75.1703036832051,73.61702127659574,74.16666666666667,945700.0,170072.0
945800.0,48.495592,2.489653492317424E-6,945800.0,87.8,75.57586895853103,74.26160337552743,74.84536082474227,945800.0,170072.0
945900.0,48.502596,2.489961956950518E-6,945900.0,88.1,76.1828516531903,74.73460721868365,75.25987525987526,945900.0,170240.0
