learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
559000.0,10.745186,4.0443737179868744E-8,559000.0,87.5,74.9989999599984,75.86872586872587,74.74747474747475,8568.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
560000.0,10.76235,4.0543129729727896E-8,560000.0,91.4,82.76027968439284,82.5910931174089,81.81818181818183,9568.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
561000.0,10.779719,4.064370938473277E-8,561000.0,88.5,76.9736578645971,76.04166666666666,75.94142259414227,10568.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
562000.0,10.796686,4.074196115550067E-8,562000.0,90.8,81.60000000000001,81.88976377952757,81.70974155069584,11568.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
563000.0,10.813951,4.084193857179747E-8,563000.0,89.4,78.80178065042537,78.32310838445808,78.14432989690722,12568.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
564000.0,10.833322,4.087004189482993E-8,564000.0,87.9,75.78547128276966,75.60483870967742,74.84407484407485,800.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
565000.0,10.850206,4.089453709415263E-8,565000.0,90.5,80.88900333134848,79.83014861995754,79.65738758029978,1800.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
566000.0,10.869203,4.092142944327658E-8,566000.0,90.7,81.38153047823441,82.41965973534973,81.09756097560977,2800.0,5472.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
567000.0,10.887139,4.0973398070782414E-8,567000.0,85.6,71.20034559585284,70.4312114989733,70.30927835051546,3800.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
568000.0,10.904094,4.102252430179052E-8,568000.0,85.0,69.99747978830221,70.0,67.60259179265658,4800.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
569000.0,10.922191,4.1074959418425944E-8,569000.0,89.60000000000001,79.19700436862908,78.94736842105263,78.28810020876827,5800.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
570000.0,10.940694,4.115533834530246E-8,570000.0,83.3,66.5983967230427,66.46586345381526,65.13569937369519,6800.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
571000.0,10.963035,4.118775052535863E-8,571000.0,80.7,61.36105194035589,61.40000000000001,60.45081967213116,600.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
572000.0,10.98126,4.121419123891325E-8,572000.0,87.1,74.19876154055395,74.9514563106796,73.4020618556701,320.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
573000.0,10.999249,4.124028956517575E-8,573000.0,88.7,77.39547909581917,77.079107505071,76.55601659751038,264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
574000.0,11.015255,4.1263510967708276E-8,574000.0,88.5,76.99613535073892,77.45098039215686,76.19047619047619,1264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
575000.0,11.03191,4.128767393529413E-8,575000.0,91.3,82.5765829274545,82.24489795918369,82.02479338842976,2264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
576000.0,11.048229,4.131134943622679E-8,576000.0,89.9,79.76243908694536,79.47154471544717,78.78151260504202,3264.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
577000.0,11.067313,4.1366644334048005E-8,577000.0,85.39999999999999,70.74441438733594,71.70542635658914,70.44534412955466,4264.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
578000.0,11.083882,4.141465215012428E-8,578000.0,88.5,76.95723262374969,77.62645914396887,75.94142259414227,5264.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
579000.0,11.102633,4.149610841439827E-8,579000.0,87.1,74.07722976014404,72.3175965665236,72.43589743589743,6264.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
580000.0,11.120165,4.15722692178355E-8,580000.0,88.4,76.69859227357459,77.77777777777779,76.37474541751527,7264.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
581000.0,11.139467,4.170916940189067E-8,581000.0,86.5,73.01942601327045,72.16494845360825,73.4251968503937,8264.0,27416.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
582000.0,11.156759,4.1834318716492886E-8,582000.0,85.8,71.59875034501518,72.37354085603113,71.4859437751004,9264.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
583000.0,11.174528,4.196292027624114E-8,583000.0,87.7,75.40196784257259,76.30057803468209,75.78740157480314,10264.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
584000.0,11.192646,4.212025817690621E-8,584000.0,85.3,70.6,71.17647058823529,70.061099796334,11264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
585000.0,11.210126,4.227205564371411E-8,585000.0,86.6,73.16565203460429,75.09293680297397,71.24463519313305,12264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
586000.0,11.227457,4.242255918474658E-8,586000.0,87.9,75.76704317872306,74.52631578947368,75.20491803278688,13264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
587000.0,11.244748,4.257271536315478E-8,587000.0,88.7,77.35434636226634,76.79671457905545,76.26050420168067,14264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
588000.0,11.26224,4.272461703874996E-8,588000.0,88.1,76.19485808934729,76.66666666666667,76.5748031496063,15264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
589000.0,11.279281,4.2872602200756445E-8,589000.0,88.8,77.60179185665147,76.76348547717843,76.47058823529413,16264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
590000.0,11.296906,4.3025658857077336E-8,590000.0,87.0,73.91914936302537,71.49122807017544,73.57723577235772,17264.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
591000.0,11.319276,4.305811311014822E-8,591000.0,82.3,64.6297110427241,67.2222222222222,65.15748031496062,696.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
592000.0,11.335946,4.308229783963823E-8,592000.0,90.10000000000001,80.03951772248882,78.84615384615385,78.93617021276597,1696.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
593000.0,11.353136,4.313210497092867E-8,593000.0,87.1,74.18761005282536,76.11111111111111,75.0,2696.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
594000.0,11.370469,4.318232643728452E-8,594000.0,88.4,76.8092762894842,75.52742616033755,76.13168724279835,3696.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
595000.0,11.390157,4.326785312551588E-8,595000.0,87.1,74.18657702005042,73.88663967611336,73.67346938775509,4696.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
596000.0,11.407316,4.33423935787545E-8,596000.0,88.4,76.78439911620609,76.56565656565657,76.70682730923694,5696.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
597000.0,11.424079,4.3415213767439095E-8,597000.0,89.3,78.57669144028704,77.89256198347107,77.93814432989691,6696.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
598000.0,11.442255,4.3520466563188334E-8,598000.0,85.6,71.17047857005574,71.98443579766537,70.61224489795917,7696.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
599000.0,11.459238,4.361881098606517E-8,599000.0,89.60000000000001,79.20324429389017,78.64476386036962,77.77777777777779,8696.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
600000.0,11.476937,4.372130159081681E-8,600000.0,91.3,82.60055678218298,81.4498933901919,81.83716075156576,9696.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
601000.0,11.494243,4.3821516428142754E-8,601000.0,90.0,80.002639651566,79.95991983967936,79.46611909650925,10696.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
602000.0,11.511248,4.391998824766937E-8,602000.0,89.8,79.60000000000001,79.22606924643586,79.43548387096774,11696.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
603000.0,11.528045,4.4017255589779844E-8,603000.0,90.5,80.98615792296793,81.07569721115539,80.41237113402062,12696.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
604000.0,11.544512,4.4112611982143554E-8,604000.0,89.1,78.14930639082672,77.61806981519508,77.84552845528455,13696.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
605000.0,11.563471,4.4249826061228875E-8,605000.0,86.6,73.19581854769343,74.85928705440901,72.65306122448979,14696.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
606000.0,11.582796,4.441764562908143E-8,606000.0,89.3,78.58715229137484,79.18287937743192,76.88984881209502,15696.0,33568.0,11.0,6.0,6.0,3.0,4896.0,0.0,1.0294117647058822
607000.0,11.600964,4.460170055015216E-8,607000.0,89.0,78.00554260326398,78.0,77.77777777777779,16696.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
608000.0,11.6185,4.4779352856179043E-8,608000.0,88.4,76.77026594040372,77.12031558185404,76.51821862348179,17696.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
609000.0,11.639992,4.502817378689842E-8,609000.0,88.5,77.00091996320147,76.76767676767678,77.66990291262135,18696.0,44752.0,15.0,8.0,8.0,3.0,4896.0,0.0,1.0294117647058822
610000.0,11.659149,4.524996154838135E-8,610000.0,84.5,68.91794337049811,69.12350597609561,66.0831509846827,19696.0,44752.0,15.0,8.0,8.0,3.0,4896.0,0.0,1.0294117647058822
611000.0,11.683109,4.528472256329321E-8,611000.0,74.9,49.78553823501168,49.8,49.49698189134809,184.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
612000.0,11.701425,4.53112952990664E-8,612000.0,87.0,73.98511948834732,74.25742574257426,72.74633123689728,416.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
613000.0,11.718186,4.533561205077499E-8,613000.0,90.0,79.99959999199984,80.43052837573386,79.03563941299791,1416.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
614000.0,11.734259,4.535893065647943E-8,614000.0,91.3,82.56778526717375,83.46007604562739,81.87500000000001,2416.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
615000.0,11.751622,4.5384120785941645E-8,615000.0,89.4,78.80305236046009,78.84231536926148,78.62903225806453,568.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
616000.0,11.76799,4.540786737576124E-8,616000.0,91.9,83.79157161724096,83.99209486166008,83.56997971602435,1568.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
617000.0,11.784759,4.5432195733818714E-8,617000.0,92.4,84.79835822268807,84.80000000000001,84.8906560636183,2568.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
618000.0,11.804942,4.546147710126304E-8,618000.0,88.3,76.58032747507907,75.77639751552795,76.21951219512195,16.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
619000.0,11.821068,4.5484872599028846E-8,619000.0,84.0,68.00038399539204,68.503937007874,68.44181459566074,1016.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
620000.0,11.840655,4.5513289293481214E-8,620000.0,86.8,73.58996418639082,73.38709677419355,72.67080745341615,96.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
621000.0,11.857156,4.5537228838851025E-8,621000.0,88.0,76.0,75.10373443983403,76.23762376237624,1096.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
622000.0,11.874072,4.556177046356927E-8,622000.0,90.5,80.94970722707949,81.90476190476191,80.24948024948026,2096.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
623000.0,11.89105,4.558640203749137E-8,623000.0,92.0,83.99878390757698,84.18972332015812,83.4710743801653,3096.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
624000.0,11.910573,4.5642968914988935E-8,624000.0,87.6,75.19047314168641,74.3801652892562,74.3801652892562,4096.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
625000.0,11.928292,4.569430879627661E-8,625000.0,88.9,77.7726158627429,77.06611570247934,77.06611570247934,5096.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
626000.0,11.946517,4.5773480062683386E-8,626000.0,88.2,76.31663455362877,77.35124760076776,74.8936170212766,6096.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
627000.0,11.963178,4.5845857152922246E-8,627000.0,86.6,73.203429960965,72.92929292929293,72.98387096774194,7096.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
628000.0,11.982104,4.5955453016277775E-8,628000.0,86.4,72.78040188936033,73.33333333333333,71.78423236514523,8096.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
629000.0,12.000487,4.6061904498686355E-8,629000.0,88.7,77.39819185534843,78.14313346228239,77.21774193548387,9096.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
630000.0,12.017415,4.6159930429938726E-8,630000.0,87.8,75.59765737510801,75.98425196850394,76.07843137254902,10096.0,22384.0,7.0,4.0,4.0,2.0,5064.0,0.0,1.028436018957346
631000.0,12.038409,4.619038839100132E-8,631000.0,78.5,56.91313688395806,58.41392649903289,56.74044265593562,24.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
632000.0,12.055067,4.6214555710968004E-8,632000.0,87.5,74.52057921857674,74.59349593495935,72.28381374722838,1024.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
633000.0,12.071658,4.623862582776277E-8,633000.0,89.5,78.92158830850765,79.41176470588236,78.35051546391753,2024.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
634000.0,12.088889,4.626362445246838E-8,634000.0,87.1,74.1869902430825,73.45679012345678,74.65618860510806,784.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
635000.0,12.106227,4.628877831209033E-8,635000.0,89.3,78.60359459610785,78.93700787401575,78.29614604462475,1784.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
636000.0,12.122822,4.6312854232059544E-8,636000.0,90.2,80.33115905669845,80.12170385395538,79.36842105263159,2784.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
637000.0,12.143224,4.6342453323304616E-8,637000.0,82.8,65.57796990073646,64.96945010183298,64.75409836065573,168.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
638000.0,12.160147,4.636700510357813E-8,638000.0,87.9,75.7330231438771,75.55555555555556,75.15400410677618,176.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
639000.0,12.177634,4.639237513144807E-8,639000.0,88.4,76.73635065539315,77.21021611001964,75.93360995850622,1176.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
640000.0,12.193997,4.641611446729961E-8,640000.0,91.9,83.75803075146179,84.21052631578948,83.22981366459629,2176.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
641000.0,12.210855,4.644057194598843E-8,641000.0,89.9,79.80177744358498,80.61420345489444,79.75951903807615,3176.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
642000.0,12.228253,4.649098174646493E-8,642000.0,84.8,69.57809622928508,70.76923076923076,68.06722689075629,4176.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
643000.0,12.244974,4.653942997463872E-8,643000.0,89.9,79.75627355086988,79.47154471544717,78.95833333333334,5176.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
644000.0,12.263153,4.661840141233467E-8,644000.0,85.5,71.0034795824501,69.3446088794926,70.58823529411764,6176.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
645000.0,12.27961,4.668989230568207E-8,645000.0,85.8,71.60306686877817,70.60041407867494,71.07942973523421,7176.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
646000.0,12.29736,4.6792678239030935E-8,646000.0,83.39999999999999,66.79468714994398,64.75583864118894,66.12244897959184,8176.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
647000.0,12.314415,4.689143959639797E-8,647000.0,86.8,73.59968319619836,73.65269461077844,73.6,9176.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
648000.0,12.331362,4.698957555202971E-8,648000.0,88.8,77.56446210797904,77.82178217821783,77.68924302788844,10176.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
649000.0,12.347928,4.708550522931745E-8,649000.0,88.4,76.79480203565599,75.98343685300208,76.75350701402806,11176.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
650000.0,12.364917,4.7183884396735135E-8,650000.0,86.6,73.08318100556414,75.36764705882352,71.42857142857143,12176.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
651000.0,12.3849,4.721287560545733E-8,651000.0,79.80000000000001,59.58787636290889,58.178053830227746,59.1919191919192,600.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
652000.0,12.402677,4.723866636347437E-8,652000.0,90.0,79.94577337119571,79.75708502024293,78.21350762527234,384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
653000.0,12.419295,4.726277565169663E-8,653000.0,90.60000000000001,81.19879672299028,81.64062500000001,81.12449799196789,1384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
654000.0,12.436847,4.7288239981151264E-8,654000.0,90.2,80.30419962698566,80.04073319755601,78.92473118279571,2384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
655000.0,12.454953,4.7314508050266217E-8,655000.0,91.3,82.57755989714754,82.13552361396304,82.38866396761134,3384.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
656000.0,12.473167,4.736728216831881E-8,656000.0,86.7,73.32531087043722,71.2742980561555,73.07692307692307,4384.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
657000.0,12.48996,4.7415939012749305E-8,657000.0,88.4,76.79842229271591,77.16535433070867,75.98343685300208,5384.0,11200.0,3.0,2.0,2.0,1.0,5064.0,0.0,1.028436018957346
658000.0,12.508843,4.74979686985413E-8,658000.0,87.1,74.19814226624317,74.65618860510806,73.72708757637474,6384.0,16792.0,5.0,3.0,3.0,2.0,5064.0,0.0,1.028436018957346
659000.0,12.528523,4.764040095110732E-8,659000.0,85.5,70.96980860094499,71.0,68.88412017167381,7384.0,27976.0,9.0,5.0,5.0,3.0,5064.0,0.0,1.028436018957346
660000.0,12.547368,4.780405216746858E-8,660000.0,84.3,68.60527431391526,68.28282828282828,68.08943089430893,8384.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
661000.0,12.564525,4.7953044681085455E-8,661000.0,88.3,76.6,76.92307692307693,77.01375245579568,9384.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
662000.0,12.582398,4.8108254985676847E-8,662000.0,89.2,78.39758052901925,79.02912621359224,76.92307692307693,10384.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
663000.0,12.60065,4.8266756551133236E-8,663000.0,88.9,77.80159828492349,77.30061349693251,77.34693877551021,11384.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
664000.0,12.617813,4.841580116914376E-8,664000.0,89.60000000000001,79.19725403753296,77.14285714285715,78.68852459016394,12384.0,33568.0,11.0,6.0,6.0,3.0,5064.0,0.0,1.028436018957346
665000.0,12.635899,4.8599025371173995E-8,665000.0,88.2,76.41358577459383,77.56653992395437,75.81967213114754,13384.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
666000.0,12.653763,4.8780000553362876E-8,666000.0,86.7,73.4095725538806,74.95291902071564,73.76725838264299,14384.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
667000.0,12.672639,4.897122802419793E-8,667000.0,89.7,79.36698717948718,80.45540796963947,78.08510638297874,15384.0,39160.0,13.0,7.0,7.0,3.0,5064.0,0.0,1.028436018957346
668000.0,12.691046,4.9184332754876853E-8,668000.0,85.39999999999999,70.79894876215543,69.77225672877846,70.38539553752535,16384.0,44752.0,15.0,8.0,8.0,3.0,5064.0,0.0,1.028436018957346
669000.0,12.707904,4.9379504132601926E-8,669000.0,89.5,78.99899195161369,78.52760736196319,78.43942505133471,17384.0,44752.0,15.0,8.0,8.0,3.0,5064.0,0.0,1.028436018957346
670000.0,12.724512,4.9571781166725666E-8,670000.0,88.0,75.98847446774451,76.47058823529413,74.57627118644068,18384.0,44752.0,15.0,8.0,8.0,3.0,5064.0,0.0,1.028436018957346
671000.0,12.746427,4.963527873986295E-8,671000.0,78.7,57.400000000000006,59.2734225621415,57.73809523809524,664.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
672000.0,12.762936,4.968311270905863E-8,672000.0,89.9,79.76973552434443,79.47154471544717,78.41880341880342,1664.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
673000.0,12.780017,4.973260401851599E-8,673000.0,87.9,75.66508724367895,75.65392354124748,74.08993576017131,2664.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
674000.0,12.797231,4.975757797973021E-8,674000.0,86.1,72.19199129349252,71.45790554414783,71.69042769857434,368.0,5608.0,1.0,1.0,1.0,0.0,4896.0,0.0,1.0294117647058822
675000.0,12.814882,4.980872083455322E-8,675000.0,86.1,72.20489193901874,72.36580516898609,71.57464212678937,1368.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
676000.0,12.831764,4.98576355518566E-8,676000.0,88.4,76.80417524845528,77.16535433070867,76.32653061224491,2368.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
677000.0,12.849375,4.990866250875921E-8,677000.0,88.0,75.99615938550168,76.33136094674556,75.75757575757575,3368.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
678000.0,12.867069,4.995992995384664E-8,678000.0,87.3,74.60670383018883,75.0,74.34343434343434,4368.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
679000.0,12.88366,5.0008001513779134E-8,679000.0,88.4,76.77473090722707,77.51937984496125,76.75350701402806,5368.0,11200.0,3.0,2.0,2.0,1.0,4896.0,0.0,1.0294117647058822
680000.0,12.901384,5.008499638487893E-8,680000.0,86.1,72.1337898847662,72.95719844357976,71.1018711018711,6368.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
681000.0,12.919416,5.0163329239520734E-8,681000.0,86.6,73.20075037898938,72.70875763747455,72.42798353909464,7368.0,16792.0,5.0,3.0,3.0,2.0,4896.0,0.0,1.0294117647058822
682000.0,12.937612,5.026869785040614E-8,682000.0,87.5,74.95812999334888,73.40425531914893,72.28381374722838,8368.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
683000.0,12.954632,5.0367256531284885E-8,683000.0,88.7,77.35107832919105,76.74897119341564,76.45833333333334,9368.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
684000.0,12.971118,5.046272294802795E-8,684000.0,90.10000000000001,80.2042758764107,78.93617021276597,80.2,10368.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
685000.0,12.9881,5.056106158014798E-8,685000.0,87.9,75.78256344568089,76.55038759689923,75.40650406504065,11368.0,22384.0,7.0,4.0,4.0,2.0,4896.0,0.0,1.0294117647058822
686000.0,13.006092,5.069127708259553E-8,686000.0,89.3,78.53078324518246,78.42741935483872,77.42616033755274,12368.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
687000.0,13.022709,5.0811541144632604E-8,687000.0,88.9,77.77920133244717,77.06611570247934,77.93240556660041,13368.0,27976.0,9.0,5.0,5.0,3.0,4896.0,0.0,1.0294117647058822
688000.0,13.043541,5.1022584303799576E-8,688000.0,88.5,77.00459908018397,78.13688212927758,77.18253968253968,14368.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
689000.0,13.061498,5.1204501642949025E-8,689000.0,87.2,74.30750702529105,74.24547283702213,71.9298245614035,15368.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
690000.0,13.078883,5.1380624210254986E-8,690000.0,86.5,72.97730093278354,72.89156626506023,73.05389221556887,16368.0,39160.0,13.0,7.0,7.0,3.0,4896.0,0.0,1.0294117647058822
691000.0,13.100289,5.1411679898285175E-8,691000.0,81.3,62.568857289264656,61.680327868852444,60.7142857142857,600.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
692000.0,13.11708,5.143604017380208E-8,692000.0,88.5,76.92245946379836,76.86116700201208,75.99164926931107,1600.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
693000.0,13.134237,5.1460931439780493E-8,693000.0,86.4,72.63129932906435,71.42857142857143,71.48846960167714,808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
694000.0,13.150363,5.14843269375463E-8,694000.0,88.2,76.4,76.63366336633663,75.41666666666667,1808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
695000.0,13.166816,5.15081968448228E-8,695000.0,91.9,83.79857427453616,84.33268858800774,83.56997971602435,2808.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
696000.0,13.188178,5.1539188697934115E-8,696000.0,82.8,65.5273316150445,65.6,64.31535269709543,192.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
697000.0,13.204555,5.15629483448962E-8,697000.0,88.3,76.5986895266135,75.47169811320755,75.92592592592592,1192.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
698000.0,13.221832,5.158801370610789E-8,698000.0,86.3,72.60854613360631,71.51767151767152,71.57676348547717,592.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
699000.0,13.238651,5.16124146038459E-8,699000.0,89.1,78.11491077308575,78.62745098039215,76.95560253699789,1592.0,5608.0,1.0,1.0,1.0,0.0,5064.0,0.0,1.028436018957346
